ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T2_4501;T2;4501;CALHETA (SÃO JORGE);2077346.38;1652858.05;941641.93;447133.67;208373.47;55708.98;242407.64;0;0;29700.77;112657.56;100049.31;182080.69
T2_3102;T2;3102;CÂMARA DE LOBOS;9413454.53;3939765;2161105.24;1425132.32;74588.66;278938.78;4546839.91;127751.22;108379.59;429843.35;3716851.33;164014.42;926849.62
T2_1602;T2;1602;CAMINHA;6953335.85;4500277.19;2275184.91;1921179.16;37891.24;266021.88;2014697.49;1732.5;48586.88;767954.65;748928.05;447495.41;438361.17
T2_1204;T2;1204;CAMPO MAIOR;3719882.46;3268661.04;2135545.71;782823.22;11565.03;338727.08;385857.97;57288.5;32964.71;28601.77;147365.72;119637.27;65363.45
T2_0602;T2;0602;CANTANHEDE;18825920.54;6182870.37;3062628.8;1904645.61;74189.33;1141406.63;9802081.92;375000;1790175.3;57920.51;6584822.03;994164.08;2840968.25
T2_0403;T2;0403;CARRAZEDA DE ANSIÃES;4429098.47;2879985.27;1525987.2;788697.92;97223.87;468076.28;866974.76;22311.24;631074.48;105;118081.06;95402.98;682138.44
T2_1802;T2;1802;CARREGAL DO SAL;4394532.6;2476894.96;1154514.42;947856.52;30674.01;343850.01;1449725.3;25899.82;1241665.02;38934.31;73786.75;69439.4;467912.34
T2_1406;T2;1406;CARTAXO;8945833.35;6209555.59;3697128.15;1705574.26;229192.26;577660.92;366646.57;20138.86;81898.02;31414.41;71703.44;161491.84;2369631.19
T2_1105;T2;1105;CASCAIS;74803958.45;55283621.12;17042557.64;26775851.38;216484.76;11248727.34;13623760.96;439679.45;1275443.94;3899561.39;5359889.96;2649186.22;5896576.37
T2_1007;T2;1007;CASTANHEIRA DE PÊRA;2258634.96;1234903.84;742842.39;349544.65;62888.39;79628.41;789638.18;12295;388663.93;8363;222879.15;157437.1;234092.94
T2_0502;T2;0502;CASTELO BRANCO;16526307.39;7954890.81;3754802.76;2892584.99;30161.4;1277341.66;6951671.82;1707963.01;2693878.46;385223.9;1184274.79;980331.66;1619744.76
T2_0106;T2;0106;CASTELO DE PAIVA;5238217.94;3655784.8;1529519.24;1650180.08;113675.25;362410.23;795449.2;25000;365376.93;25820.83;205028.08;174223.36;786983.94
T2_1205;T2;1205;CASTELO DE VIDE;2774254.4;2149701.3;1429696.04;584420.57;8470.45;127114.24;486034.25;32255.13;137291.57;76799.52;69155.76;170532.27;138518.85
T2_1803;T2;1803;CASTRO DAIRE;7307188.49;4359464.92;2072593.09;1908723.49;28879.73;349268.61;2261752.52;3019.15;273920.57;471127.02;1356844.46;156841.32;685971.05
T2_0804;T2;0804;CASTRO MARIM;7130328.74;4168503.26;1453363.4;2143302.61;34829.77;537007.48;2761139.43;95105.66;38971.98;1208317.84;484999.07;933744.88;200686.05
T2_0206;T2;0206;CASTRO VERDE;5585344.48;3833025.69;2047443.54;1249596.99;25251.27;510733.89;1374316.92;461039.37;312790.69;243524.79;82987.19;273974.88;378001.87
T2_0903;T2;0903;CELORICO DA BEIRA;9135636.95;5716699.45;2379310.44;2482692.51;371539.97;483156.53;2619067.43;22661.08;648424.67;107898.9;1393419.38;446663.4;799870.07
T2_0305;T2;0305;CELORICO DE BASTO;7532862.6;4419138.83;2323605.93;1467518.9;182496.25;445517.75;1877632.7;389103.79;965765.45;236001.67;140105.54;146656.25;1236091.07
T2_1407;T2;1407;CHAMUSCA;6145460.49;3438400.71;1748470.9;1044585.38;46353.22;598991.21;1327842.18;85526.26;103679.68;181885.49;470055.38;486695.37;1379217.6
T2_1703;T2;1703;CHAVES;15520163.14;8444187.2;4845801.47;2591113.16;138991.03;868281.54;5351664.91;40775.79;1960117.75;502391.84;2095427.55;752951.98;1724311.03
T2_1804;T2;1804;CINFÃES;6739086.59;4239613.1;2233363.27;1676228.69;3056.21;326964.93;1772035.3;124622.54;464236.11;306486.49;341287.9;535402.26;727438.19
T2_0603;T2;0603;COIMBRA;40377576.65;30294022.69;14481267.42;9901384.81;530264.47;5381105.99;4867985.94;1222157.48;479851.02;239258.62;2333472.13;593246.69;5215568.02
T2_0604;T2;0604;CONDEIXA-A-NOVA;6094477.08;3447351.31;1779811.83;1370170.04;27435.97;269933.47;2191425.78;25000;772184.17;191248.64;696086.44;506906.53;455699.99
T2_1408;T2;1408;CONSTÂNCIA;3385948.11;1979346.81;1031235.06;701068.63;28567.75;218475.37;1016185.58;108427.15;650988.1;64848.77;26146.73;165774.83;390415.72
T2_1409;T2;1409;CORUCHE;8937583.43;6194361.25;3227634.57;2231908.87;24398.48;710419.33;2407633.25;190314.7;202988.16;8746.16;401645.59;1603938.64;335588.93
T2_4901;T2;4901;CORVO;737773.66;475343.24;304448.81;150677.1;8531.49;11685.84;202763.92;0;0;6116.01;61620.88;135027.03;59666.5
T2_0503;T2;0503;COVILHÃ;14925540.78;8671633.09;3443559.9;3484422.57;468232.01;1275418.61;4236004.19;188988.35;726908.12;111537.63;1872992.39;1335577.7;2017903.5
T2_1206;T2;1206;CRATO;3233852.97;2275063.41;1048701.44;874014.77;41006.71;311340.49;615945.12;57694.66;96132.04;5404.91;63512.86;393200.65;342844.44
T2_0207;T2;0207;CUBA;2662400.68;2240055.8;1285888.36;635608.75;19947.71;298610.98;148513.74;0;7270.75;23770.45;11878.75;105593.79;273831.14
T2_1207;T2;1207;ELVAS;8151468.55;7035559.86;2803181.84;3298445.1;267463.85;666469.07;878597.82;124479.81;58263.04;22408.4;330143.09;343303.48;237310.87
T2_1410;T2;1410;ENTRONCAMENTO;7298590.83;4448942.54;2310996.25;1784625.07;124440.34;228880.88;2366306.22;61308.84;60919.5;914405.4;758489.48;571183;483342.07
T2_0107;T2;0107;ESPINHO;11930031.05;9570960.15;5216328.74;3010866.84;86859.79;1256904.78;1189185.96;50200;354222.83;170241.92;388843.35;225677.86;1169884.94
T2_0306;T2;0306;ESPOSENDE;10235879.07;5706987.24;2191951.29;2226554.43;65652.18;1222829.34;1020685;162830.02;147452.19;0;406017.71;304385.08;3508206.83
T2_0108;T2;0108;ESTARREJA;11501481.85;6195673.63;2527998.43;2966676.43;69453.96;631544.81;4503820.22;635378.37;1888081.94;782873.78;751712.92;445773.21;801988
T2_0704;T2;0704;ESTREMOZ;6731322.89;4736432.08;2488366.45;1648294.83;65935.67;533835.13;1734861.8;60440;124105.9;206495.22;1045236.71;298583.97;260029.01
T2_0705;T2;0705;ÉVORA;20740826.52;14608167.01;10059454.64;2813141.53;505470.23;1230100.61;1556572.85;79675.05;911247.94;3253.8;136227.55;426168.51;4576086.66
T2_0307;T2;0307;FAFE;14937023.12;10511715.24;4220475.84;3654483.51;97809.1;2538946.79;2146780.99;30000;272970.91;344629.56;1282997.4;216183.12;2278526.89
T2_0805;T2;0805;FARO;13906099.42;11347180.95;7996059.23;1929883.3;367285.73;1053952.69;919311.76;0;207299.84;193680.44;96182.79;422148.69;1639606.71
T2_1303;T2;1303;FELGUEIRAS;17582316.66;11104481.19;5870708.47;4043173.76;60591.53;1130007.43;5889807.77;869602.42;3794983.79;313458.58;457930.43;453832.55;588027.7
T2_0208;T2;0208;FERREIRA DO ALENTEJO;5569831.6;4374429.03;2329444;1268990.69;60367.08;715627.26;565702.16;40000;135478.68;185232.93;14760.6;190229.95;629700.41
T2_1411;T2;1411;FERREIRA DO ZÊZERE;4680976.65;2834391.44;1206253.76;1224522.71;22707.63;380907.34;1616683.33;149400;433187.96;8326.01;831011.17;194758.19;229901.88
T2_0605;T2;0605;FIGUEIRA DA FOZ;14639072.29;11109895.31;5187781.77;3645667.01;550250.69;1726195.84;1868321.2;505759.3;678581.41;0;448311.77;235668.72;1660855.78
T2_0904;T2;0904;FIGUEIRA DE CASTELO RODRIGO;3883492.58;2818472.93;1081437.01;865549.55;25926.91;845559.46;508145.93;6551.84;10500;44496.3;247058.64;199539.15;556873.72
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;3469288.66;2428682.75;1649581.39;587411.73;46536.15;145153.48;279129.69;0;48391.81;18514.19;142190.26;70033.43;761476.22
T2_0905;T2;0905;FORNOS DE ALGODRES;29081078.48;4693449.54;1089033.65;2659561.63;803398.88;141455.38;9971968.61;9134.53;105233.12;1041535.83;5876144.2;2939920.93;14415660.33
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;4276601.37;2840566.72;1469449.21;1043367.69;125881.34;201868.48;1027193.47;72387.77;505242;6167.33;146834.44;296561.93;408841.18
T2_1208;T2;1208;FRONTEIRA;2885614.25;1792582.51;861760.12;766691.34;24193.76;139937.29;917984.14;0;25295.04;3941.12;279410.5;609337.48;175047.6
T2_3103;T2;3103;FUNCHAL;35296818.22;24722029.52;15594524.23;5900539.19;569054.6;2657911.5;7222574;508228.87;1169338.16;2375811.58;1668565.67;1500629.72;3352214.7
T2_0504;T2;0504;FUNDÃO;13204567.92;6477993.95;2858685.82;2911819.28;242326.92;465161.93;3653360.76;27869.16;473006.12;465588.45;1891478.36;795418.67;3073213.21
T2_1209;T2;1209;GAVIÃO;2554522.68;2063492.56;1141138.76;641368.39;20510.37;260475.04;339744.9;14864.76;34760.86;10412.34;62989.92;216717.02;151285.22
T2_0606;T2;0606;GÓIS;3892546.7;2287896.23;1388327.58;644658.65;26492.04;228417.96;1267369.64;0;465057.4;31135.46;646410.73;124766.05;337280.83
T2_1412;T2;1412;GOLEGÃ;3273286.71;2174359.66;1203935.5;756477.38;16868.19;197078.59;865251.59;200349;344077.14;66289.91;62174.6;192360.94;233675.46
T2_1304;T2;1304;GONDOMAR;35168690.26;23397210.34;11932649.41;8912543.41;218698.2;2333319.32;8732406.41;1257933.45;1772291.88;205550.07;1920611.26;3576019.75;3039073.51
T2_0906;T2;0906;GOUVEIA;5304152.76;3236435.73;1502793.32;715977.94;81097.24;936567.23;1362221.55;60828.52;72111.21;332507.74;348269.27;548504.81;705495.48
T2_1505;T2;1505;GRÂNDOLA;9631321.05;7670034.4;4340602.9;2453997.78;71631.63;803802.09;1621339.49;90224.14;100524.51;45910.51;672413.01;712267.32;339947.16
T2_0907;T2;0907;GUARDA;14749823.35;9890851.3;5060519.64;2878816.25;582505.34;1369010.07;2039546.76;444613.28;1003743.99;8034.13;228120.67;355034.69;2819425.29
T2_0308;T2;0308;GUIMARÃES;38692016.66;25493459.6;12179785.97;8683462.54;510473.69;4119737.4;8943362.77;902779.16;3470390.5;0;1999532.37;2570660.74;4255194.29
T2_4701;T2;4701;HORTA;4045832.08;2859284.21;1626259.87;667172.61;28914.63;536937.1;680860.95;0;9304.32;336018.25;178901.67;156636.71;505686.92
T2_0505;T2;0505;IDANHA-A-NOVA;8274549.19;5958327.28;2341463.2;3125579.27;67994.77;423290.04;1738380.07;51643.82;755508.24;48120.5;570971.99;312135.52;577841.84
T2_0110;T2;0110;ÍLHAVO;16945243.34;8394053.74;3567454.93;4154408.17;205516.27;466674.37;6974776.89;240604.16;3633629.19;166144.98;1618480.5;1315918.06;1576412.71
T2_0806;T2;0806;LAGOA (ALGARVE);11790455.96;9086156.73;3882704.14;4089329.68;52731.9;1061391.01;2210711.41;0;1025209.9;100232.26;601895.77;483373.48;493587.82
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);5675867.35;2930796.63;1305247.96;848919.41;69256.64;707372.62;1385023.99;11684.1;39888.22;82246.99;654278;596926.68;1360046.73
T2_0807;T2;0807;LAGOS;19088963.3;14797505.53;6775948.55;5235938.21;121053.77;2664565;3210296.53;81455.22;1572939.97;147552.58;363038.71;1045310.05;1081161.24
T2_4801;T2;4801;LAJES DAS FLORES;2499507.82;1001200.77;498261.28;479950.96;0;22988.53;1274561.7;1267;1070558.94;14461.5;48487.16;139787.1;223745.35
T2_4601;T2;4601;LAJES DO PICO;2181513.77;1292324.85;724125.08;409151.52;25535.2;133513.05;486725.86;0;78450.74;248216.38;140277.77;19780.97;402463.06
T2_1805;T2;1805;LAMEGO;10022103.56;5146223.29;2299744.05;1642679.03;139913.04;1063887.17;1965353.69;167694.61;1105365.06;176563.83;277889.31;237840.88;2910526.58
T2_1009;T2;1009;LEIRIA;28429003.08;19806175.13;6878873.36;6938163.13;395275.45;5593863.19;4395957.5;113842.14;2175586.81;241499.89;1059140.15;805888.51;4226870.45
T2_1106;T2;1106;LISBOA;271638204;193264175.2;126814411.2;46249249.74;3108567.04;17091947.22;24737868.86;4451614.74;4291384.49;2704610.62;2821116.95;10469142.06;53636160
T2_0808;T2;0808;LOULÉ;45087294.85;29389977;14726783.4;11018061.24;184589.72;3460542.64;12891157.31;528766.68;1946211.19;5387371.4;2189288.3;2839519.74;2806160.54
T2_1107;T2;1107;LOURES;47523971.67;39164572.93;19880631.07;11090347.16;234407.09;7959187.61;4500012.76;1574141.95;1225049.32;746282.98;140712.26;813826.25;3859385.98
T2_1108;T2;1108;LOURINHÃ;10399741.31;7642481.97;2944550.41;3443879.76;195975.97;1058075.83;1450560.83;126000;338502.88;338686.47;414807.97;232563.51;1306698.51
T2_0607;T2;0607;LOUSÃ;6195335.81;4347191.87;2281890.86;1700159.42;61515.78;303625.81;1570059.81;47300.64;174902.93;169502.97;662040.94;516312.33;278084.13
T2_1305;T2;1305;LOUSADA;14657415.74;10278822.78;5291220.68;3616924.67;67939.94;1302737.49;3348338.08;102651.4;1672253.01;1223598.43;188124.63;161710.61;1030254.88
T2_1413;T2;1413;MAÇÃO;4535677.38;3616698.81;1591669.46;1665357.94;12760.06;346911.35;786894.43;0;127567.14;26620.07;486748.32;145958.9;132084.14
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9979831.62;5754215.33;2643850.19;2107817.56;173220.76;829326.82;2533253.05;86788.84;972419.45;348913.87;567882.37;557248.52;1692363.24
T2_3104;T2;3104;MACHICO;5680749.99;4370625.53;2037880.85;1846700.6;133290.93;352753.15;881347.76;31637.64;7579.09;265542.7;332709.4;243878.93;428776.7
T2_4602;T2;4602;MADALENA;3167288.88;1795120.59;939343.49;298315.51;34139;523322.59;1077972.3;0;125471.35;91232.26;793174.66;68094.03;294195.99
T2_1109;T2;1109;MAFRA;26864091.58;18177311.21;7036439.8;8653615.93;66259.94;2420995.54;8124912.1;1407078.41;3904772.96;470484.78;104371.39;2238204.56;561868.27
T2_1306;T2;1306;MAIA;31259766.44;21584819.27;9334387.03;7107295.72;951124.76;4192011.76;5018000.12;101229.85;2183575.4;632709;1113147.77;987338.1;4656947.05
T2_1806;T2;1806;MANGUALDE;7087591.85;5128010.48;2691663.68;2063428.21;119042.87;253875.72;1344380.57;15866.4;136550.2;347827.14;745845.25;98291.58;615200.8
T2_0908;T2;0908;MANTEIGAS;2750893.82;1740671.94;738828.04;856119.46;20360.93;125363.51;660714.76;35836.02;444513.81;0;65895.37;114469.56;349507.12
T2_1307;T2;1307;MARCO DE CANAVESES;11035271.9;8947360.55;3668512.38;3291552.42;308156.12;1679139.63;708873.89;107766.28;264971.54;180870.87;100535.97;54729.23;1379037.46
T2_1010;T2;1010;MARINHA GRANDE;7950306.56;6573018.45;2975005.59;2996238.6;36547.1;565227.16;837200.06;17924.59;19000.26;264033.15;358319.19;177922.87;540088.05
T2_1210;T2;1210;MARVÃO;2271740.91;1740369;1009821.05;603657.43;8501.51;118389.01;488997.02;5573.14;135982.04;33304.43;52267.27;261870.14;42374.89
T2_1308;T2;1308;MATOSINHOS;41402784.7;29143421.6;16013718.59;8123752.3;176304.12;4829646.59;7862310.97;90216;3470564.29;1060766.18;2306212.38;934552.12;4397052.13
T2_0111;T2;0111;MEALHADA;6293531.22;4206489.66;2618796.21;1347201.92;28198.02;212293.51;1544973.6;33829.51;505600.07;460801.64;354669.14;190073.24;542067.96
T2_0909;T2;0909;MEDA;4101977.3;2811565.35;1569141.89;790320.09;27766.21;424337.16;1116831.91;0;404740.72;72224.74;250443.52;389422.93;173580.04
T2_1603;T2;1603;MELGAÇO;6242138.71;3911302.73;2238213.47;1065543.2;98944.79;508601.27;1640303.19;2705.19;176333.55;302439.07;895333.41;263491.97;690532.79
T2_0209;T2;0209;MÉRTOLA;7547340.45;4851184.56;2621013.99;1421917.32;60251.68;748001.57;2095588.05;336246.24;187606.45;278085.09;1060883.58;232766.69;600567.84
T2_1704;T2;1704;MESÃO FRIO;3162530.83;1953240.83;1084716.82;595855.18;54760.01;217908.82;945756.42;17499.98;588148.71;48926.74;54227.33;236953.66;263533.58
T2_0608;T2;0608;MIRA;4937880.85;3894119.13;1925641.35;1736661.74;39141.65;192674.39;762916.32;21424.09;212419.96;169567.24;313133.14;46371.89;280845.4
T2_0609;T2;0609;MIRANDA DO CORVO;4636144.06;2818621.52;1477125.12;1107328.71;24995.49;209172.2;1606334.27;0;730653.76;377808.62;369239.28;128632.61;211188.27
T2_0406;T2;0406;MIRANDA DO DOURO;4767448.36;3375538.73;1753676.48;1355332.47;40144.25;226385.53;750223.98;85169;162754.82;161820.54;285085.53;55394.09;641685.65
T2_0407;T2;0407;MIRANDELA;9546016.13;7290961.33;3758451.19;2330102.55;172963.97;1029443.62;1319247.62;1004.65;77849.8;380479.55;625070.66;234842.96;935807.18
T2_0408;T2;0408;MOGADOURO;6112760.38;3767184.3;1543651.98;1905503.66;54577.94;263450.72;1661824.01;45587.5;139854.47;78561.1;789616.06;608204.88;683752.07
T2_1807;T2;1807;MOIMENTA DA BEIRA;5042661.66;2740225.33;1455220.21;731630.69;101602.68;451771.75;916266.71;103511.4;181343.09;132907.75;375523.47;122981;1386169.62
T2_1506;T2;1506;MOITA;15184651.66;11898362.28;7131810.75;2876075.47;169870.26;1720605.8;2290474.76;27123.13;340261.08;690573.71;258639.59;973877.25;995814.62
T2_1604;T2;1604;MONÇÃO;8623481.14;4755415.89;2315789.53;1620811.01;69696.84;749118.51;2277012.28;328602.44;672869.82;284408.49;852417.56;138713.97;1591052.97
T2_0809;T2;0809;MONCHIQUE;4691691.74;2618172.54;1758134.78;744288.66;42705.73;73043.37;1096184.35;92592.62;252617.85;119435.03;386649.05;244889.8;977334.85
T2_1705;T2;1705;MONDIM DE BASTO;3671362.82;2159931.69;1421391.38;566103.99;27351.56;145084.76;1233561.81;774.22;964531.72;13864.01;222102.7;32289.16;277869.32
T2_1211;T2;1211;MONFORTE;2684702.53;2266796.85;1355683.6;696744.89;34274.85;180093.51;92093.45;0;16576.64;5948.97;17224.91;52342.93;325812.23
T2_1706;T2;1706;MONTALEGRE;7953953.17;5145037.54;2172885.37;2047223.92;51372.02;873556.23;2204805.36;133215.27;471598.95;79347.96;1237989.28;282653.9;604110.27
T2_0706;T2;0706;MONTEMOR-O-NOVO;8566959.74;6527605.48;3525552.88;2164399.4;88759.14;748894.06;1609816.22;43640.69;310052.52;318695.06;242770.79;694657.16;429538.04
T2_0610;T2;0610;MONTEMOR-O-VELHO;11591527.02;5450976.15;2302831.4;2186208.36;640982.8;320953.59;5250985.18;292178.6;2576347.81;1073360.77;1131920.4;177177.6;889565.69
T2_1507;T2;1507;MONTIJO;16463611.28;11572157.21;7389615.65;2986973.3;98627.21;1096941.05;2784302.57;4184.27;1441693.97;401883.85;229814.52;706725.96;2107151.5
T2_0707;T2;0707;MORA;3213109.14;2406638.94;1236826.94;613366.98;68263.3;488181.72;640002.28;1608.8;59161.06;278351.53;125158.35;175722.54;166467.92
T2_1808;T2;1808;MORTÁGUA;5784342.75;2439100.05;1412714.41;605349.29;39583.91;381452.44;2886984.88;3851.52;2717115.64;53110.56;26351.98;86555.18;458257.82
T2_0210;T2;0210;MOURA;7520701.23;5077518.37;3060765.51;1501971.81;89705.07;425075.98;1428521.31;274637.4;20439.87;188817.25;251689.76;692937.03;1014661.55
T2_0708;T2;0708;MOURÃO;2924426.15;2590402.7;1605627.58;490571.15;254586.48;239617.49;110977.21;30000;0;4733.15;12461.24;63782.82;223046.24
T2_1707;T2;1707;MURÇA;4238427.55;2538506.45;1386738.35;651479.6;69007.57;431280.93;1145371.73;0;695301.49;172558.68;199965.8;77545.76;554549.37
T2_0112;T2;0112;MURTOSA;3436964.98;1902251.76;952162.59;804444.32;6728.59;138916.26;1470703.71;448278.59;36772.74;3030.36;410914.8;571707.22;64009.51
T2_1011;T2;1011;NAZARÉ;7862407.2;5511049.15;3158161.77;1650293.17;177052.95;525541.26;1722104.46;38650.45;1105955.27;172948.18;252482.41;152068.15;629253.59
T2_1809;T2;1809;NELAS;4756536.75;3526544.41;2203737.96;1091643.29;37934.45;193228.71;878083.6;2800;49135.28;24846.54;594578.08;206723.7;351908.74
T2_1212;T2;1212;NISA;6120807.33;3901821.45;2420217.91;857523.64;74173.69;549906.21;1246112.28;0;82062.07;14386.39;437450.37;712213.45;972873.6
T2_4202;T2;4202;NORDESTE;3528644.29;1609434.81;907641.75;489990.83;48771.72;163030.51;1629609.09;0;89306.16;33817.88;1361775.05;144710;289600.39
T2_1012;T2;1012;ÓBIDOS;9158399.62;5613915.96;2928445.96;1365385.11;73574.06;1246510.83;3062345.44;167839.8;2046288.55;62212.23;79670.36;706334.5;482138.22
T2_0211;T2;0211;ODEMIRA;14553308.83;9913427.8;4921715.44;2993973.35;82764.69;1914974.32;3881019.11;20040.68;305373.53;695963.15;2357500.09;502141.66;758861.92
T2_1116;T2;1116;ODIVELAS;34966253.48;23801324.66;11184849.56;7686835.85;399865.37;4529773.88;4570098.29;42512.32;2694249.56;700757.81;796120.04;336458.56;6594830.53
T2_1110;T2;1110;OEIRAS;45883018.36;32529679.36;16115936.99;11845302.66;148826.27;4419613.44;10048668.65;3256452.06;1797291.99;851095.17;1987104.56;2156724.87;3304670.35
T2_0506;T2;0506;OLEIROS;4537706.75;2541952.2;1024055.7;1207515.68;21564.03;288816.79;1535892.29;105401.61;11257.45;14874.64;784897.16;619461.43;459862.26
T2_0810;T2;0810;OLHÃO;14012551.75;10983402.11;5883893.95;3527261.65;232930.66;1339315.85;2221322.64;94393.88;884922.32;194299.63;352873.4;694833.41;807827
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;16258825.72;12446723.67;5293837.46;4338120.83;377979.82;2436785.56;1899042.26;0;547487;102189.08;1020222.24;229143.94;1913059.79
T2_1810;T2;1810;OLIVEIRA DE FRADES;4332980.98;2935448.57;1402201.06;1273422.29;25568.11;234257.11;1100974.42;0;464778.09;154389.13;431295.68;50511.52;296557.99
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;10219384.7;4865236.03;2269488.91;1987958.55;90363.6;517424.97;4722541.29;70903;2819171.98;744394.45;942003.54;146068.32;631607.38
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;5909382.53;4282140.39;2155570.81;1560054.86;19998.81;546515.91;1029362.5;9836.05;40352.85;35916.67;772479.87;170777.06;597879.64
T2_1421;T2;1421;OURÉM;15969671.37;10294263.86;4027420.04;5191966.96;81259.46;993617.4;3739110.14;0;2436249.32;212494;627220.76;463146.06;1936297.37
T2_0212;T2;0212;OURIQUE;4799351.38;3607069.09;2431840.28;826467.18;97189.61;251572.02;516051.44;0;128313.12;16765.9;107878.22;263094.2;676230.85
T2_0115;T2;0115;OVAR;16373421.44;11215340.66;3996307.82;5167592.58;121284.64;1930155.62;3574490.65;809078.68;330334.46;187494.47;1525527.96;722055.08;1583590.13
T2_1309;T2;1309;PAÇOS DE FERREIRA;15519048.79;9085048.73;4002377.1;3102656.97;501164.86;1478849.8;4568820.28;101527.07;3256057.06;12704.24;609393.99;589137.92;1865179.78
T2_1508;T2;1508;PALMELA;20632995.69;17076234.51;9592483.89;5515288.33;48181.68;1920280.61;2935342.62;600;942935.87;835270.75;503406.7;653129.3;621418.56
T2_0612;T2;0612;PAMPILHOSA DA SERRA;4979646.62;2678904.5;1168603.07;1175747.99;8691.32;325862.12;2056709.08;24.21;219849.63;135188.48;202876.71;1498770.05;244033.04
T2_1310;T2;1310;PAREDES;21666724.44;13743622.98;7219597.97;4591569.39;95975.99;1836479.63;6845032.27;1112262.02;2399656.77;185340.82;2198102.62;949670.04;1078069.19
T2_1605;T2;1605;PAREDES DE COURA;4633280.81;2845747.41;1407770.43;1183161.21;32420.78;222394.99;1535434.75;0;178986.58;494674.45;682330.05;179443.67;252098.65
T2_1013;T2;1013;PEDRÓGÃO GRANDE;2713599.18;1989881.66;990662.19;837617.16;22661.65;138940.66;535448.27;0;233318.25;0;190543.71;111586.31;188269.25
T2_0613;T2;0613;PENACOVA;4718108.32;2922298.02;1319016.78;1318419.12;4339.09;280523.03;1248128.07;0;367374.01;483617.38;209660.71;187475.97;547682.23
T2_1311;T2;1311;PENAFIEL;17913213.76;10682058.63;5099979.59;4121373.29;117445.63;1343260.12;5837172.14;500435.43;2966151.62;440155.89;1465576.75;464852.45;1393982.99
T2_1811;T2;1811;PENALVA DO CASTELO;2925199.06;1902057.94;1010924.09;638686.79;29299.48;223147.58;540571.8;18.98;185295.2;24822.11;267465.73;62969.78;482569.32
T2_0507;T2;0507;PENAMACOR;4936060.83;2693823.35;1141413.87;1058997.86;92802.6;400609.02;1731769.14;13100;508416.46;293965.34;517312.29;398975.05;510468.34
T2_1812;T2;1812;PENEDONO;2208533.36;1432993.99;733224.65;557040.89;0;142728.45;628177.21;190200;87646.73;51739.29;136609.19;161982;147362.16
T2_0614;T2;0614;PENELA;3560104.71;2212378.56;1003564.47;708876.82;26311.91;473625.36;1077543.22;0;410740.02;167261.61;348251.43;151290.16;270182.93
T2_1014;T2;1014;PENICHE;7978144.85;6739377.46;3557458.59;2468231.65;81062.21;632625.01;800187.25;52560.48;107633.89;71332.32;170720.57;397939.99;438580.14
T2_1708;T2;1708;PESO DA RÉGUA;7504687.42;4331594.14;2219514.37;1466513.03;69134.26;576432.48;2731683.15;145197.75;1333287.29;267573.66;402892.35;582732.1;441410.13
T2_0910;T2;0910;PINHEL;6492155.98;4170079.95;1343582.42;1876143.98;60394.82;889958.73;1938647.12;0;272296.2;23863.06;1417660.84;224827.02;383428.91
T2_1015;T2;1015;POMBAL;16079191.44;8760734.57;3315414.18;3444088.24;44882.88;1956349.27;5842276.97;295163.5;2177387.97;636120.42;1772582.32;961022.76;1476179.9
T2_4203;T2;4203;PONTA DELGADA;18085691.78;11927477.01;5780231;3210596.12;277386.01;2659263.88;4240962.49;342671.28;203503.55;86133.56;2067051.31;1541602.79;1917252.28
T2_3105;T2;3105;PONTA DO SOL;2940078.19;2173154.19;856656.43;982153.42;20899.95;313444.39;372876.02;45608.2;1358.88;55197.34;192372.42;78339.18;394047.98
T2_1606;T2;1606;PONTE DA BARCA;6822423.28;4374655.01;2030288.4;1733033.05;61877.5;549456.06;2126846.05;1247.2;933557.12;116827.58;701684.02;373530.13;320922.22
T2_1607;T2;1607;PONTE DE LIMA;14510223.72;9542274.63;4124846.33;3406401.78;7829.16;2003197.36;3691667.09;204347.29;1281941.9;1136937.06;290414.02;778026.82;1276282
T2_1213;T2;1213;PONTE DE SOR;7392619.43;4473755.83;2644737.85;1184452.06;4970.35;639595.57;2526039.37;25004.24;913424.75;188094.3;589488.09;810027.99;392824.23
T2_1214;T2;1214;PORTALEGRE;8579144.25;5785888.9;3279301.13;1687193.36;248163.71;571230.7;1651467.14;182217.66;417652.52;66582.46;366224.52;618789.98;1141788.21
T2_0709;T2;0709;PORTEL;4502551.42;3183713.79;1980247.26;894447.39;23730.55;285288.59;1036210.33;69255.92;618399.52;23333.88;225789.96;99431.05;282627.3
T2_0811;T2;0811;PORTIMÃO;26227566.18;19715230.98;7583423.73;7814539.08;777157.37;3540110.8;1851759.41;22320.75;463473.26;67251.73;254658.23;1044055.44;4660575.79
