ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T2_0504;T2;0504;FUNDÃO;52106914.47;5314026;2987216.25;2694972.71;1916549.48;281424.86;260664.59;1088.51;235245.27;1750453.92;39360245.59
T2_1209;T2;1209;GAVIÃO;3004024.17;1882929;204167;270783.11;197705.11;22281.34;16530.14;0;34266.52;382414.75;263730.31
T2_0606;T2;0606;GÓIS;3490151.59;2173242;118850.09;483045.35;289522.83;29270.86;35414.36;0;128837.3;367096.85;347917.3
T2_1412;T2;1412;GOLEGÃ;3571158.63;1474002;632104.71;548584.52;287028.82;35086.94;46619.33;0;179849.43;315398.61;601068.79
T2_1304;T2;1304;GONDOMAR;41431856.1;8719218;11156892.96;10882787.01;7435400.83;939289.01;1524886.21;252147.23;731063.73;5120539.85;5552418.28
T2_0906;T2;0906;GOUVEIA;6740205.33;3273354;772476.21;1030266.55;803081.77;61281.15;123886.15;1172.55;40844.93;771573.54;892535.03
T2_1505;T2;1505;GRÂNDOLA;9498667.75;3202356;31418;3852387.22;1464076.88;1810003.59;137381.59;38230.84;402694.32;730728.68;1681777.85
T2_0907;T2;0907;GUARDA;24620681.45;6468900;1001031.46;3885898.59;2786392.22;402843.44;452647.04;83594.7;160421.19;2009639.94;11255211.46
T2_0308;T2;0308;GUIMARÃES;36540006.61;11694510;4431613.3;12279750.9;7325706.3;1708505.22;1570821.26;205155.19;1469562.93;2863448.55;5270683.86
T2_4701;T2;4701;HORTA;4609838;2705238;346425.19;883433.26;575480.2;52842.18;159641.61;0;95469.27;671782.77;2958.78
T2_0505;T2;0505;IDANHA-A-NOVA;7017419.92;4675755;234426.42;967451.63;669922.12;196278.42;49976.31;0;51274.78;894079.76;245707.11
T2_0110;T2;0110;ÍLHAVO;10685790.84;2727076;193245.57;4297261.88;2796385.27;733000.63;471713.23;0;296162.75;2903680.87;564526.52
T2_0806;T2;0806;LAGOA (ALGARVE);14043076.84;1826022;9795.15;5853644.53;3665605.69;1628972.39;355581.26;0;203485.19;3361555.78;2992059.38
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);5344188.42;2251506;759160.15;1006418.47;530109.89;321592.12;103615.29;8334.88;42766.29;870863.64;456240.16
T2_0807;T2;0807;LAGOS;24989876.73;1733567;922578.88;9263044.46;5067480.58;2668817.31;403361.61;7642.55;1115742.41;4389128.23;8681558.16
T2_4801;T2;4801;LAJES DAS FLORES;2173091.73;1287798;711103.91;2114.96;0;0;0;0;2114.96;83695.45;88379.41
T2_4601;T2;4601;LAJES DO PICO;4915387.72;1882830;1011045.28;212767.59;156377.36;13727.54;38574.28;0;4088.41;225164.54;1583580.31
T2_1805;T2;1805;LAMEGO;23084977.21;3891396;1130098.38;2826766.33;1417586.77;683786.26;244107.63;52830.53;428455.14;2461559.56;12775156.94
T2_1009;T2;1009;LEIRIA;28694154.92;8398020;818290.02;13284791.5;8237714.15;1937370.64;1649833.99;320876.24;1138996.48;2786893.89;3406159.51
T2_1106;T2;1106;LISBOA;233112608;29687281;72150.1;105124814.3;39056219.96;30206112.36;8816826.72;5170214.49;21875440.73;52820128.66;45408233.97
T2_0808;T2;0808;LOULÉ;51828153.31;4603986;2488844.1;21538257.44;12868216.92;5325288.48;1145897.47;88412.96;2110441.61;5406989.12;17790076.65
T2_1107;T2;1107;LOURES;51911288;9749464;146183.06;20152799.8;12342650.13;3077386.98;2234495.98;1046976.93;1451289.78;3851701;18011140.14
T2_1108;T2;1108;LOURINHÃ;10369707.19;2326182;1028937.74;2633469.89;1744656.75;433145.56;279239.85;0;176427.73;2164082.12;2217035.44
T2_0607;T2;0607;LOUSÃ;6660510.08;2171952;382063.17;1477845.49;951320.15;25183.64;171016.95;23134.34;307190.41;1239752.85;1388896.57
T2_1305;T2;1305;LOUSADA;12662184.4;4539252;890406;2897380.67;1466231.33;406876.06;412605.1;0;611668.18;2160783.13;2174362.6
T2_1413;T2;1413;MAÇÃO;4659479.32;3033636;145171.83;469841.26;336749.16;60936.58;53714.92;0;18440.6;814543.46;196286.77
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9430431.92;4658354;406171.87;1545110.19;922864.91;61542.31;120392.95;10324.67;429985.35;1114480.15;1706315.71
T2_3104;T2;3104;MACHICO;5300559.32;2908374;518941.5;1587281.83;841669.35;498164.56;184804.99;0;62642.93;189859.36;96102.63
T2_4602;T2;4602;MADALENA;2877683.21;2005932;266435.86;334401.88;224033.8;40013.65;55864.95;0;14489.48;269587.93;1325.54
T2_1109;T2;1109;MAFRA;22521680.13;3445080;1840156.59;8588942.04;4747707.57;1069494.15;921586.16;108189.92;1741964.24;3556760.95;5090740.55
T2_1306;T2;1306;MAIA;25757516.73;5854998;68261.48;14875244.4;8328593.88;2028761.62;1533188.56;756627.12;2228073.22;3271057.61;1687955.24
T2_1806;T2;1806;MANGUALDE;13094734.87;3910064.2;189970.9;1863193.42;1100463.2;137861.94;199684.15;13439.35;411744.78;1281851.34;5849655.01
T2_0908;T2;0908;MANTEIGAS;2832931.19;1734191.98;499872.05;204711.5;169160.86;3954.93;22031.8;0;9563.91;289047.68;105107.98
T2_1307;T2;1307;MARCO DE CANAVESES;13401986.72;6152778;2089778.68;3032670.13;2012754.93;315492.68;415602.41;29812.22;259007.89;1325230.63;801529.28
T2_1010;T2;1010;MARINHA GRANDE;11302764.39;2876976;1577546.35;3139887.81;2096697.86;361749.46;458307.32;0;223133.17;2804400.67;903953.56
T2_1210;T2;1210;MARVÃO;1986530.32;1389680;122326.58;200616.83;169961.25;0;24716.59;576.96;5362.03;200864.33;73042.58
T2_1308;T2;1308;MATOSINHOS;50172041.18;7926858;6226355.16;19758082.67;10520559.68;2255075.63;1998433.14;477420.15;4506594.07;5060664.36;11200080.99
T2_0111;T2;0111;MEALHADA;7240388.96;2564820;312179.79;1682800.9;817671.73;168818.5;212594.02;15202.7;468513.95;1679464.56;1001123.71
T2_0909;T2;0909;MEDA;3767851.43;2477352;64845.61;466949.8;321197.7;44572.94;40915.71;0;60263.45;260824.72;497879.3
T2_1603;T2;1603;MELGAÇO;9612101.66;2971464;1788424.84;851016.65;626275.25;60686.86;90305.9;0;73748.64;929725.22;3071470.95
T2_0209;T2;0209;MÉRTOLA;6776059.48;5034414;488025.93;485500.29;308823.9;36200.3;50586.58;0;89889.51;575409.63;192709.63
T2_1704;T2;1704;MESÃO FRIO;2768059.71;1761585.36;182349.57;259641.42;140341.52;40158.87;32444.36;0;46696.67;286889.81;277593.55
T2_0608;T2;0608;MIRA;4878913.16;2049544;204431.27;1528831.52;862048.7;209707.73;132900.66;0;324174.43;753530.02;342576.35
T2_0609;T2;0609;MIRANDA DO CORVO;5252498.58;2048928;602225.44;948340.38;525941.7;93376.26;123590.34;9257.15;196174.93;816891.54;836113.22
T2_0406;T2;0406;MIRANDA DO DOURO;8910347.55;3234636;144735.67;571489.34;401107.39;47561.43;68853.26;7.39;53959.87;1018365.88;3941120.66
T2_0407;T2;0407;MIRANDELA;17579709.54;4919060;490010.86;1602702.06;1094717.63;139487.5;207302.69;0;161194.24;1967909.54;8600027.08
T2_0408;T2;0408;MOGADOURO;7186444.88;4290882;903442.94;716968.11;454349.05;81815.4;69612.1;0;111191.56;737367.08;537784.75
T2_1807;T2;1807;MOIMENTA DA BEIRA;5477847.16;2758488;58138.77;930683.16;665244.91;95239.78;96129.01;0;74069.46;738483.66;992053.57
T2_1506;T2;1506;MOITA;17102104.79;5098866;73702.88;7479493.86;3302015.37;1868004.1;573159.61;26425.06;1709889.72;3568092.24;881949.81
T2_1604;T2;1604;MONÇÃO;7851719.5;3774696;526467.11;1339406.88;858956.8;195917.56;211905.12;0;72627.4;1047465.14;1163684.37
T2_0809;T2;0809;MONCHIQUE;4772502.31;3086448;90728.76;666525.82;332471.43;212313.91;58926.69;0;62813.79;301384.61;627415.12
T2_1705;T2;1705;MONDIM DE BASTO;5746326.53;4360327.49;251299.14;511847.61;327067.86;79358.76;64387.48;0;41033.51;358448.91;264403.38
T2_1211;T2;1211;MONFORTE;3222719.68;1980468;63820.13;181133.3;130350.39;8540.66;22419.85;0;19822.4;167463.13;829835.12
T2_1706;T2;1706;MONTALEGRE;9189409.84;4855032;555992.3;993552.48;666909.5;53991.04;101894.07;1885.87;168872;1924825.73;860007.33
T2_0706;T2;0706;MONTEMOR-O-NOVO;4073553.34;2326914;438201.05;332138.6;13902.61;223091.45;73012.75;604.45;21527.34;895747.56;80552.13
T2_0610;T2;0610;MONTEMOR-O-VELHO;7995549.94;3328614;961538.43;2141644.13;1201130.23;134420.35;238906.07;9746.95;557440.53;803411.92;760341.46
T2_1507;T2;1507;MONTIJO;13125508.13;2877744;29629.33;6003011.54;3223548.44;1374897.56;538978.43;0;865587.11;1251105;2964018.26
T2_0707;T2;0707;MORA;2871208.25;2189586;0;311448.26;214183.61;32416.19;39781.32;5862.3;19204.84;302262.26;67911.73
T2_1808;T2;1808;MORTÁGUA;4270403.38;2544432;0;844400.66;594498.93;44965.3;91124.43;36481.39;77330.61;590033.72;291537
T2_0210;T2;0210;MOURA;7875927.65;4548150;773624.91;743320.51;556812.43;21746.7;121429.44;13827.26;29504.68;855331.46;955500.77
T2_0708;T2;0708;MOURÃO;3010454.21;2079861.7;0;339908.67;142744.83;158832.59;20528.82;772.89;17029.54;250807.37;339876.47
T2_1707;T2;1707;MURÇA;3876135.42;2695523.15;235869.06;384166.2;249445.13;39032.66;48551.48;0;47136.93;233814.94;326762.07
T2_0112;T2;0112;MURTOSA;3920716.81;1767876;714779.81;1082238.98;785621.52;137029.46;117100.13;0;42487.87;320451.2;35370.82
T2_1011;T2;1011;NAZARÉ;6362609.01;1564650;38287.76;2227688.42;1565393.61;302979.32;212981.31;0;146334.18;1436608.97;1095373.86
T2_1809;T2;1809;NELAS;6032117.69;2360796;142725.29;1559221.56;915902.97;87136.47;133383.2;0;422798.92;513802.74;1455572.1
T2_1212;T2;1212;NISA;5573799.93;3211044;775367.4;552084.34;404496.5;51461.06;48815.66;251.44;47059.68;532702.7;502601.49
T2_4202;T2;4202;NORDESTE;2715355.85;2079154;364620.38;250645.81;170231.77;42112.87;26092.92;542.97;11665.28;20735.66;200
T2_1012;T2;1012;ÓBIDOS;9960499.46;1099104;723179.99;3216673.45;1355727.45;380147.77;139641.47;0;1341156.76;1210144.02;3711398
T2_0211;T2;0211;ODEMIRA;13375674.18;6733590;1925865.6;2167785.95;1384157.63;287503.73;228518.84;52545.45;215060.3;2136227.28;412205.35
T2_1116;T2;1116;ODIVELAS;28727915.64;7330788;886737.83;14053790.6;8299924.9;1857526.06;1410731.58;83371.39;2402236.67;2341265.8;4115333.41
T2_1110;T2;1110;OEIRAS;43335617.29;8828676;156904.59;26937727.5;13328840.34;3001730.75;4949137.94;3488827.73;2169190.74;6133475.65;1278833.55
T2_0506;T2;0506;OLEIROS;4007955.5;2977050;20570;311227.24;266903.89;7520.29;23377.19;0;13425.87;642140.79;56967.47
T2_0810;T2;0810;OLHÃO;13974394.08;3274392;144667.55;4664511.62;3060042.19;919187.02;539492.1;0;145790.31;750181.89;5140641.02
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;18669475.39;6066552;2260914.59;5017096.43;3248687.1;447665;717034.31;235516.29;368193.73;2901339.3;2423573.07
T2_1810;T2;1810;OLIVEIRA DE FRADES;5498487.47;2167956;338258.48;926628.24;482187.62;143609.31;96969.11;20437.37;183424.83;579636.16;1486008.59
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;8649318.76;3182274;1452627.77;1927790.43;1283685.95;320530.35;247840.71;3397;72336.42;1157284.24;929342.32
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;7188304.49;3362454;704457.47;1901184.01;1050463.43;198074.43;189363.21;0;463282.94;997213.63;222995.38
T2_1421;T2;1421;OURÉM;18942319.17;5459090.64;2215567.52;4760894.02;2871225.21;391103.6;485439.16;105243.93;907882.12;1201435.22;5305331.77
T2_0212;T2;0212;OURIQUE;5035257.02;2990382;636524.31;339775.1;258810.11;26477.69;48765.23;0;5722.07;297373.57;771202.04
T2_0115;T2;0115;OVAR;14207313.13;4034880;1323797.94;5211995.93;3402036.87;693203.32;540680.13;110219.64;465855.97;2640193.25;996446.01
T2_1309;T2;1309;PAÇOS DE FERREIRA;19266970.13;4379660.4;1994297.61;3286000.36;2069322.81;400748.98;497060.86;54236.89;264630.82;1337092.29;8269919.47
T2_1508;T2;1508;PALMELA;19877795.73;3755646;763575.46;9447408.99;4759737.91;1546580.85;769243.06;0;2371847.17;3749338.78;2161826.5
T2_0612;T2;0612;PAMPILHOSA DA SERRA;5084764.61;2778444;164695.56;299239.95;251987.91;12558.54;16250.22;0;18443.28;220736.88;1621648.22
T2_1310;T2;1310;PAREDES;49226003.69;7039680;7339432.46;4988334.26;3099908.47;616463.38;744115.55;37411.61;490435.25;1855036.15;28003520.82
T2_1605;T2;1605;PAREDES DE COURA;7909779.94;3074334;1049770.87;598033.64;396223.52;50313.41;85406.82;6690.4;59399.49;539205.97;2648435.46
T2_1013;T2;1013;PEDRÓGÃO GRANDE;2699308.12;1778817;136119.26;299630.9;224479.17;18623.71;33503.47;2275.66;20748.89;393697.39;91043.57
T2_0613;T2;0613;PENACOVA;5447697.03;2956728;372169.48;920368.75;623793.09;27082.98;131953.71;0;137538.97;966284.63;232146.17
T2_1311;T2;1311;PENAFIEL;18344842.64;7196092;3086085.25;3961086.62;2341795;491974.93;628629.18;0;498687.51;498138.73;3603440.04
T2_1811;T2;1811;PENALVA DO CASTELO;3706177.7;2460378;182239.09;464772.36;328497.27;19315.54;66746.24;0;50213.31;428617.8;170170.45
T2_0507;T2;0507;PENAMACOR;4258469.1;3100722;0;529062.78;311377.38;50742.89;38083.64;0;128858.87;241106.38;387577.94
T2_1812;T2;1812;PENEDONO;2707636.07;2064847;9490.32;231820.16;179795.86;18060.04;25125.15;0;8839.11;294768.39;106710.2
T2_0614;T2;0614;PENELA;3059938.77;1876236;315471.85;364785.31;282522.03;22632.64;42523.19;0;17107.45;317064.58;186381.03
T2_1014;T2;1014;PENICHE;9455462.38;2320044;72373.16;2652377.24;1920643.49;306445.01;286535.17;0;138753.57;1817299.05;2593368.93
T2_1708;T2;1708;PESO DA RÉGUA;10070792.96;2923028;728681.51;1163601.98;678639.74;100323.22;133105.21;21245.65;230288.16;748865.68;4506615.79
T2_0910;T2;0910;PINHEL;5236752.61;3576222;293871.12;846088.29;437346.22;52516.33;82298.27;0;273927.47;391626.27;128944.93
T2_1015;T2;1015;POMBAL;20788047.97;6352278;5063504.59;4728250.4;3338436.15;364435.11;636591.41;92496.43;296291.3;3899216.49;744798.49
T2_4203;T2;4203;PONTA DELGADA;15538380.75;6994248;1526978.64;5444562.35;2913288.95;1325687.23;693753.32;124017.08;387815.77;1416473.4;156118.36
T2_3105;T2;3105;PONTA DO SOL;2689314.58;1778670;66898.82;469613.98;239130.72;50529.76;78193.03;0;101760.47;282607.64;91524.14
T2_1606;T2;1606;PONTE DA BARCA;6904617.43;2836402.02;498285.9;992551.51;702201.25;96142.27;87601.79;2642.06;103964.14;728739.18;1848638.82
T2_1607;T2;1607;PONTE DE LIMA;15788000.49;5673478.5;2988439.58;3099878.31;1796149.11;452489.91;414694.08;0;436545.21;2131276.92;1894927.18
T2_1213;T2;1213;PONTE DE SOR;9036138.38;3943422;2258860.31;1018170.12;769311.06;73985.23;153420.76;0;21453.07;1007170.38;808515.57
T2_1214;T2;1214;PORTALEGRE;7159510.29;3010582;411912.84;1831215.28;1372881.15;102881.72;198196.26;0;157256.15;1227905.54;677894.63
T2_0709;T2;0709;PORTEL;5188456.83;2958654.41;753586.46;582433.35;239370.68;282850.84;44237.32;2067.8;13906.71;360072.11;533710.5
T2_0811;T2;0811;PORTIMÃO;19491259.18;2457816;580147.88;11649267.11;8192522.84;1973523.55;699970.4;0;783250.32;827682.41;3976345.78
T2_1312;T2;1312;PORTO;81299802.2;12603335.7;2269784.71;38677857.58;17600478.68;9640037.13;2981235.27;1688130.85;6767975.65;14396577.14;13352247.07
T2_1016;T2;1016;PORTO DE MÓS;8146420;3277530;309718.79;1950994.25;1303145.15;180684.32;249480.8;52372.16;165311.82;1425323.38;1182853.58
T2_3106;T2;3106;PORTO MONIZ;2186260.95;1776084;169841.32;144729.18;110040.18;6974.61;12358.65;0;15355.74;95486.45;120
T2_3201;T2;3201;PORTO SANTO;2140445.45;989184;0;1107602.27;731979.56;249278.51;83788.2;0;42556;43539.18;120
T2_0309;T2;0309;PÓVOA DE LANHOSO;9794422.03;3441750;459740.07;1918677.33;1065335.28;361622.32;219488.16;0;272231.57;974810.69;2999443.94
T2_1313;T2;1313;PÓVOA DE VARZIM;26692871.55;4153884;90091.75;6705897.69;3891398.5;1307974.82;630332;0;876192.37;5943895.18;9799102.93
T2_4204;T2;4204;POVOAÇÃO;2629120.8;2031366;3938.66;317930.45;234130.69;25786.3;36764.14;1299.43;19949.89;270174.57;5711.12
T2_4302;T2;4302;PRAIA DA VITÓRIA;5888503.26;3277260;304782.39;1075769.04;697056.22;123192.05;183435.57;0;72085.2;91996.41;1138695.42
T2_0508;T2;0508;PROENÇA-A-NOVA;4547897.85;2998278;79624.04;461306.63;350575.66;32098;58349.31;0;20283.66;934336.71;74352.47
T2_0710;T2;0710;REDONDO;3461382.72;2242308;40876.53;503384.98;333723;36552.32;46883.8;0;86225.86;557366.38;117446.83
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;9613345.73;2566278;776862.74;1510495.4;508156.43;770871.96;92457.78;12690.08;126319.15;995561.14;3764148.45
T2_1813;T2;1813;RESENDE;5222992.92;2811420;358701.35;750195.96;504057.31;65280.5;82343.97;3454.75;95059.43;742889.38;559786.23
T2_3107;T2;3107;RIBEIRA BRAVA;3165438.12;2259768;0;723558.23;357460.84;80592.13;108289.6;0;177215.66;175232.99;6878.9
T2_1709;T2;1709;RIBEIRA DE PENA;8582863.84;2421330;768194.84;604444.43;272060.37;35899.82;51283.57;0;245200.67;3236523.4;1552371.17
T2_4205;T2;4205;RIBEIRA GRANDE;9587289.66;4477614;959050.8;1478384.88;862428.78;295124.6;186686.78;38150.13;95994.59;1604248.62;1067991.36
T2_1414;T2;1414;RIO MAIOR;9274804.07;2945106;407524.64;2137901.56;1265078.14;252850.48;217001.4;176424.12;226547.42;1639511.67;2144760.2
T2_1710;T2;1710;SABROSA;3924081.46;2347626;349474.49;572487.46;344800.18;105739.83;51704.24;0;70243.21;534101.82;120391.69
T2_0911;T2;0911;SABUGAL;8148815.79;4973316;511379.84;1135678.18;804549.73;43492.52;110698.04;0;176937.89;925785.41;602656.36
T2_1415;T2;1415;SALVATERRA DE MAGOS;5111732.8;2646798;0;1374967.15;858149.37;138289.76;216534.68;30003.26;131990.08;589912.77;500054.88
T2_1814;T2;1814;SANTA COMBA DÃO;3862941.86;2153550.87;44025.97;995035.41;681528.22;84284.12;110335.44;1721.46;117166.17;457289.07;213040.54
T2_3108;T2;3108;SANTA CRUZ;8336786.64;3022770;7230.7;3447011.65;2086519.04;354968.3;448184.2;0;557340.11;1683043.8;176730.49
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;2225712.46;1328520;287495.61;290371.4;226545.46;7248.18;37202.53;0;19375.23;168713.55;150611.9
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1569133.19;1138668;275151.67;101027.54;61688.38;6932.01;25166.59;0;7240.56;52318.15;1967.83
T2_0109;T2;0109;SANTA MARIA DA FEIRA;39517282.45;8618436;4327520.49;11578415.08;7344519.46;1192338.21;1459415.82;517504.62;1064636.97;3612547.46;11380363.42
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;3470618.25;2024937.2;94996.17;407421.23;289016.21;20758.21;57042.52;0;40604.29;698835.27;244428.38
T2_3109;T2;3109;SANTANA;3023459.17;2630472;0;368242.71;269322.75;13322.71;61951.23;0;23646.02;24697.46;47
T2_1416;T2;1416;SANTARÉM;17346201.71;6234642;169668.85;5919027.43;3967814.71;806332.83;634009.37;0;510870.52;1648013.89;3374849.54
T2_1509;T2;1509;SANTIAGO DO CACÉM;11245888.33;5574288;344453.78;2562457.76;1591118.76;316782.56;314529.54;239386.51;100640.39;2323575.52;441113.27
T2_1314;T2;1314;SANTO TIRSO;17733778.68;6597637;2594129.94;4758677.61;2926927.58;683156.5;667263.68;94851.46;386478.39;1135821.89;2647512.24
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;4748895.18;1787652;141058.36;1436908.88;822233.17;263806.26;146023.91;0;204845.54;940323.34;442952.6
T2_0116;T2;0116;SÃO JOÃO DA MADEIRA;11468537.62;2045748;5297768.14;1979411.31;1338983.65;264123.52;219466.09;76182.74;80655.31;1538163.34;607446.83
T2_1815;T2;1815;SÃO JOÃO DA PESQUEIRA;4719289.55;2897979.96;381025.28;539180.71;313396.1;94683.36;51246.97;0;79854.28;549772.06;351331.54
T2_1816;T2;1816;SÃO PEDRO DO SUL;9574829.56;3801960;714249.95;1070198.73;733844.68;84495;154551.57;9439.86;87867.62;920198.19;3068222.69
T2_4603;T2;4603;SÃO ROQUE DO PICO;1916848.96;1502988;0;242528.2;159025.28;29085.73;45300.67;0;9116.52;155413.03;15919.73
T2_3110;T2;3110;SÃO VICENTE;2593747.79;2049612;0;357427.73;243475.23;18328.75;44037.86;0;51585.89;125132.87;61575.19
T2_1417;T2;1417;SARDOAL;3109859.96;1693530;57533.37;296426.02;200339.25;52104.08;35206.14;457.64;8318.91;333061.25;729309.32
T2_1817;T2;1817;SÁTÃO;4372130.17;2692302;118635.46;843869.09;636556.26;44190.18;118414.35;0;44708.3;534507.87;182815.75
T2_0912;T2;0912;SEIA;9643572.21;4816080;366117.49;2514178.25;1430884.87;193658.99;233241.99;3012.74;653379.66;1448158.79;499037.68
T2_1510;T2;1510;SEIXAL;35575272.84;6937782;561208.32;22517443.4;10460927.38;3369558.91;1621284.53;356379.13;6709293.45;5440469.22;118369.9
T2_1818;T2;1818;SERNANCELHE;3888499.12;2435790;506749.74;448627.16;274689.04;34889.24;46398.55;0;92650.33;350218.19;147114.03
T2_0213;T2;0213;SERPA;6835735.25;4495698;525708.61;861417.43;484198.19;117399.16;126491.59;11034.95;122293.54;760450.65;192460.56
T2_0509;T2;0509;SERTÃ;6281895.89;3661172;123527.1;956824.49;619998.24;81014.5;114441.51;8298.7;133071.54;1324986.53;215385.77
T2_1511;T2;1511;SESIMBRA;25844853.98;2455134;978991.54;8435272.21;4409849.16;1958361.04;584770.31;36899.49;1445392.21;4897669.44;9077786.79
T2_1512;T2;1512;SETÚBAL;30085814.86;5404646;2103784.71;13714603.25;9019374.09;1524905.92;1410263.6;0;1760059.64;5490070.56;3372710.34
T2_0117;T2;0117;SEVER DO VOUGA;4044688.86;2372368;405532.34;724564.59;516597.39;55536.99;96976.86;1729.32;53724.03;199036.34;343187.59
T2_0813;T2;0813;SILVES;14249568.32;3966996;50390.56;5137193.99;3231397.61;1064699.27;397506.48;0;443590.63;2945258;2149729.77
T2_1513;T2;1513;SINES;12857434.83;1853457;1992850.32;1841866.11;931801;289003.13;157728.2;45613.7;417720.08;1533233.14;5636028.26
T2_1111;T2;1111;SINTRA;74057393.68;16788096;87676.17;39900504.9;23015569.19;5649121.86;4610452.84;810876.75;5814484.26;5157743.8;12123372.81
T2_1112;T2;1112;SOBRAL DE MONTE AGRAÇO;4445375.58;1516782;4437.55;1102164.32;482292.42;186600.12;107771.06;4007.54;321493.18;812792.23;1009199.48
T2_0615;T2;0615;SOURE;7418472.59;3410598;20013.86;1331369.1;911769.69;125056.52;182309.33;4629.21;107604.35;1056345.26;1600146.37
T2_1215;T2;1215;SOUSEL;4060056.13;1883730;1029178.31;379519.85;278647.2;29709.46;39760.21;4031.03;27371.95;553528.44;214099.53
T2_0616;T2;0616;TÁBUA;7998324.42;2637677;289858.69;975134.07;540086.65;83633.35;107085.92;0;244328.15;265829;3829825.66
T2_1819;T2;1819;TABUAÇO;3683016.72;2371951;252677.41;394614.05;294275.55;33547.66;45139.82;870.19;20780.83;433110.28;230663.98
T2_1820;T2;1820;TAROUCA;4556710.5;2279328;197475.38;560116.05;372731.83;75697.62;75741.33;0;35945.27;708052.42;811738.65
T2_0814;T2;0814;TAVIRA;12499407.08;3173956;504594.62;5525427.27;3339787.61;972176.43;339666.83;21048.01;852748.39;1173665.92;2121763.27
T2_0310;T2;0310;TERRAS DE BOURO;4570844.45;2712491.1;335979.38;458709.17;266524.12;67587.86;61086.81;1767.85;61742.53;563871.57;499793.23
T2_1418;T2;1418;TOMAR;10982815.11;4475880;391317.04;2891951.76;1889413.67;271190.22;406726.62;115774.1;208847.15;1429038.93;1794627.38
T2_1821;T2;1821;TONDELA;9879748.65;4826124;1520855.76;2061114.62;1567328.33;35579.25;263539.72;0;194667.32;123750.45;1347903.82
T2_0409;T2;0409;TORRE DE MONCORVO;6495366.39;3494232;674887.69;562260.76;424933.09;30459.04;60725.5;0;46143.13;1128253.93;635732.01
T2_1419;T2;1419;TORRES NOVAS;10822434.08;3997991.92;47000.22;3223327.96;2065018.9;314482.23;373031.47;0;470795.36;1384289.34;2169824.64
T2_1113;T2;1113;TORRES VEDRAS;21873105.62;5532162;1266913.82;8810430.97;4870329.01;2451226.77;822682.33;59022.69;607170.17;2716988.91;3546609.92
T2_0913;T2;0913;TRANCOSO;6821554.85;3238889;0;689562.1;455913.99;47645.53;84433.97;0;101568.61;179913.26;2713190.49
T2_1318;T2;1318;TROFA;8555844.61;3283434;456130.64;3151134.48;2092778.65;163931.09;429185.89;111692.31;353546.54;446255.5;1218889.99
T2_0118;T2;0118;VAGOS;9838845.76;2798298;1366091.57;2203504.49;1330099.22;469340.04;272282.1;10421.76;121361.37;757187.81;2713763.89
T2_0119;T2;0119;VALE DE CAMBRA;10246261.65;3260334;1335175.27;1753822.17;1182047.16;96514.05;237701.61;17820.63;219738.72;1199099.47;2697830.74
T2_1608;T2;1608;VALENÇA;7499420.32;2702274;974824.36;1488328.9;799403.56;218147.75;166326.47;14010.77;290440.35;1034157.65;1299835.41
T2_1315;T2;1315;VALONGO;25777970.37;4687500;12121.79;6304266.45;4187329.38;817096.99;866564.55;16618.54;416656.99;2774143.21;11999938.92
T2_1712;T2;1712;VALPAÇOS;10922809.05;4596990;679435.07;1241821.27;783367.63;109458.24;137415.53;0;211579.87;1372291.35;3032271.36
T2_4502;T2;4502;VELAS;2446814.24;1903566;78651.53;282124.31;168166.25;46610.98;56428.87;0;10918.21;181496.54;975.86
T2_0712;T2;0712;VENDAS NOVAS;3891678.92;1766754;97342.94;995190.36;597537.18;94604.84;114517.26;6398.89;182132.19;831699.48;200692.14
T2_0713;T2;0713;VIANA DO ALENTEJO;3723365.32;2037390;409914.89;612672.31;231169.26;315211.34;47829.63;991.32;17470.76;464695.83;198692.29
T2_1609;T2;1609;VIANA DO CASTELO;29372185.87;7266105.75;4551885.91;7535046.78;5103644.53;744561.72;952017.18;158864.72;575958.63;1713710.68;8305436.75
T2_0214;T2;0214;VIDIGUEIRA;3389087.71;1963122;310099.26;351763.26;246733.6;27789.73;50942.62;258;26039.31;380639.99;383463.2
T2_0311;T2;0311;VIEIRA DO MINHO;8375790.54;3044076;1272465.28;788483.76;507168.18;98423.42;126613.63;11276.54;45001.99;487508.7;2783256.8
T2_0510;T2;0510;VILA DE REI;2558255.94;1799174;0;279628.41;192442.35;22835.32;21809.68;1911.21;40629.85;152231.1;327222.43
T2_0815;T2;0815;VILA DO BISPO;4124521.84;1553784;87132.6;1286594.77;882795.02;269587.52;65428.77;0;68783.46;896217.15;300793.32
